CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600964,Lopez,777,Spain,Male,19,5,57838.1586996998,2,1,1,62295.080719963014,0
15600965,Smith,451,Germany,Female,41,10,0.0,2,0,0,136129.02467562916,0
15600966,Miller,823,France,Female,83,7,0.0,1,1,1,112208.06961982438,1
15600967,Wang,616,Spain,Male,55,10,168653.87797298512,1,1,1,17100.00147883689,0
15600968,Wang,704,Spain,Female,48,0,137065.011887961,2,0,0,163771.28933210103,1
15600969,Dupont,805,Germany,Male,43,0,154612.15087911408,1,1,1,105031.19702351172,0
15600970,Müller,459,France,Male,46,3,69288.53365370791,1,1,0,158323.49880412273,0
15600971,Lopez,811,Germany,Male,84,4,111101.42265109716,1,1,1,160651.57843207035,1
15600972,Smith,679,Spain,Female,42,8,19323.00564355867,2,0,1,88419.4983612896,0
15600973,Dupont,799,France,Female,65,10,0.0,1,0,0,98763.8994144531,1
15600974,Garcia,779,France,Male,82,6,217877.35407037367,2,1,1,83599.47396647431,1
15600975,Martin,614,Germany,Male,70,6,95444.60315118088,1,1,0,89157.0679258275,1
15600976,Müller,352,France,Female,84,7,12302.367157624103,1,0,1,162699.2812303351,0
15600977,Müller,434,France,Female,35,4,45656.45430569895,1,1,1,145043.76230470533,0
15600978,Müller,631,France,Female,26,4,0.0,1,0,1,35876.73659207037,0
15600979,Wang,677,Germany,Male,55,0,138536.65682281042,2,1,1,115700.78395411582,0
15600980,Garcia,653,Spain,Male,38,8,175451.59111296423,1,1,0,179324.59566374647,0
15600981,Müller,799,Germany,Male,82,5,0.0,1,1,1,113265.86570336015,1
15600982,Garcia,803,France,Male,38,8,0.0,2,1,0,144668.8182228624,0
15600983,Miller,761,Spain,Male,44,2,154476.64451997066,1,1,1,141895.1431078932,1
15600984,Müller,466,Spain,Female,61,4,77791.0445199071,1,1,0,72802.3917689342,0
15600985,Martin,570,Germany,Male,45,1,0.0,1,1,1,76355.13494615321,0
15600986,Garcia,503,Germany,Female,62,9,40927.49978464861,3,1,1,134472.60959541652,1
15600987,Garcia,502,France,Female,34,4,0.0,2,0,1,97497.2827147978,0
15600988,Martin,361,Spain,Male,57,7,195051.4413066846,1,1,0,109144.16700651402,1
15600989,Müller,482,France,Female,20,10,98450.18976333206,1,0,1,132629.4554101982,0
15600990,Martin,831,Spain,Male,83,1,0.0,1,1,1,143299.87946144328,1
15600991,Garcia,653,France,Female,63,7,133953.2067045358,1,0,1,59800.235325956775,0
15600992,Martin,642,France,Male,47,3,0.0,2,1,0,39220.97030709888,0
15600993,Garcia,812,France,Male,26,9,132032.31138655823,2,0,0,63146.116709414666,0
15600994,Garcia,649,Spain,Female,28,9,0.0,1,1,0,98743.82364019247,0
15600995,Miller,577,France,Male,83,0,93714.68039124065,2,1,0,71453.31735401145,1
15600996,Smith,620,Spain,Female,48,4,0.0,1,1,0,108779.85520985298,0
15600997,Garcia,392,France,Male,50,0,97508.81940791826,1,1,0,23821.844480728694,0
15600998,Müller,781,France,Male,56,6,25280.099010321694,1,1,0,99108.8179162716,0
15600999,Dupont,692,Germany,Male,63,7,0.0,1,1,0,75717.50964472181,0
15601000,Wang,675,France,Female,54,2,97342.47191587037,2,1,0,103220.0145573256,1
15601001,Lopez,651,France,Female,77,2,0.0,1,1,1,84718.00355602117,1
15601002,Smith,847,Spain,Male,48,6,204364.30843106692,1,0,1,61897.265355194504,1
15601003,Smith,713,France,Female,28,3,0.0,3,1,0,164177.8044005099,0
15601004,Smith,728,France,Male,19,2,169150.20563514103,2,1,1,45486.22308952389,0
15601005,Miller,776,France,Female,44,7,121351.98053691097,2,1,1,127425.31997079235,0
15601006,Garcia,842,Germany,Female,19,2,157857.99041489046,2,1,1,167566.3775760983,0
15601007,Miller,370,Spain,Male,38,6,64624.35643323383,1,1,0,103880.54334809646,0
15601008,Garcia,756,Spain,Male,75,1,207800.0442960491,2,0,0,159607.40061561455,1
15601009,Müller,456,Spain,Male,22,10,121318.58435202902,2,1,1,35600.49394149192,0
15601010,Miller,685,France,Male,69,10,184578.05496990244,2,1,0,96475.14709230734,1
15601011,Miller,652,France,Male,62,0,86659.59562998383,2,1,0,90409.171279355,0
15601012,Wang,466,Germany,Female,37,5,0.0,1,1,0,16339.60316110415,0
15601013,Dupont,473,France,Female,78,7,151479.44602137824,2,0,0,88137.46132429018,1
15601014,Miller,748,France,Male,55,0,11629.526150859141,1,1,1,75889.90980312864,0
15601015,Wang,630,France,Male,37,9,109811.52507875673,1,0,0,125516.79008281154,0
15601016,Martin,641,France,Male,42,8,50488.399559956444,1,1,1,169824.41346512557,0
15601017,Dupont,552,Germany,Female,19,2,0.0,2,1,1,29155.529563236025,0
15601018,Müller,400,France,Male,49,2,215678.17335894896,1,1,1,69033.60380791282,0
15601019,Miller,620,Spain,Male,43,3,0.0,2,1,0,88270.68167005156,0
15601020,Lopez,673,France,Female,58,10,0.0,1,1,0,90105.58737567325,0
15601021,Smith,626,Germany,Female,84,0,0.0,3,0,0,142843.60393897188,1
15601022,Martin,490,France,Female,18,8,114126.40653184506,1,1,0,88160.28486251773,0
15601023,Martin,819,France,Female,68,10,0.0,2,0,1,19481.614739852805,0
15601024,Müller,624,Spain,Male,22,2,0.0,2,1,0,132167.17560781716,0
15601025,Wang,639,Spain,Female,30,9,175018.09768947464,1,0,1,160996.89969903583,0
15601026,Martin,683,France,Female,36,3,0.0,1,1,1,99794.27757069602,0
15601027,Dupont,730,France,Male,29,0,0.0,2,0,1,110882.90608025338,0
15601028,Miller,801,France,Male,65,3,0.0,2,1,1,41884.5124298926,0
15601029,Miller,845,France,Male,42,0,103222.50658977336,2,1,0,51406.58087202791,0
15601030,Lopez,722,France,Female,74,4,111684.74380955604,1,1,0,53803.08945556094,1
15601031,Müller,401,France,Male,52,4,0.0,2,1,0,86072.42585541372,0
15601032,Smith,843,France,Female,22,10,198165.95671824855,1,1,0,168143.96144778095,0
15601033,Wang,376,France,Female,39,6,97070.21310326035,2,1,1,101094.4865079562,0
15601034,Smith,506,Spain,Female,74,7,13717.933465379814,2,1,0,46696.11145822318,0
15601035,Martin,588,Germany,Male,64,3,190972.50635576446,1,1,0,58904.47641837669,1
15601036,Müller,505,Spain,Female,71,6,46598.52248528574,2,1,1,78362.4799049854,0
15601037,Lopez,640,France,Male,20,3,140595.21241698263,2,0,0,117837.73098931191,0
15601038,Smith,485,France,Male,70,2,0.0,2,1,1,87605.47024566088,1
15601039,Dupont,493,Germany,Male,48,5,0.0,1,1,0,79753.39928919262,0
15601040,Miller,455,France,Female,50,3,217051.66344422346,1,0,0,108180.21906583413,0
15601041,Martin,769,France,Female,67,2,0.0,2,1,1,54902.7741674868,1
15601042,Lopez,507,Spain,Female,33,8,98975.56191992489,1,1,1,28019.03997645606,0
15601043,Smith,495,Spain,Male,56,4,74501.48953988995,1,0,0,19028.36194566665,0
15601044,Wang,351,Spain,Female,63,6,200068.5059115355,4,1,0,56457.76197207597,1
15601045,Dupont,782,France,Female,64,5,192561.42266054457,1,1,0,30112.685633837336,0
15601046,Dupont,426,France,Female,61,9,59916.73966430806,3,0,0,70496.20535592652,1
15601047,Smith,481,Germany,Female,26,4,0.0,1,1,0,142534.03415935967,0
15601048,Miller,439,France,Female,67,6,141699.06275283467,1,1,1,133188.56453032832,0
15601049,Smith,694,Spain,Male,77,10,80637.42949557905,2,0,0,115803.05776002475,1
15601050,Martin,699,Spain,Male,32,5,151137.72202727324,2,1,0,155662.540240114,0
15601051,Smith,808,Spain,Male,53,9,16745.14877424104,2,1,1,61541.15804980566,0
15601052,Dupont,612,France,Male,80,1,38013.839387272776,2,1,0,161033.86924994434,1
15601053,Lopez,700,France,Female,58,2,154138.1688822551,2,1,0,80874.46299541456,0
15601054,Smith,457,Spain,Male,41,1,54597.837613524534,1,1,1,81147.39751399338,0
15601055,Miller,423,Germany,Female,66,2,190093.41191010433,1,1,0,81883.01624821105,1
15601056,Müller,388,Germany,Male,35,0,22304.08641912844,1,0,1,31185.570429761938,1
15601057,Lopez,746,France,Male,24,7,55251.21638497067,2,1,0,175955.9322246242,0
15601058,Wang,508,France,Male,21,5,219697.65218186443,1,1,0,37853.61834115126,0
15601059,Garcia,420,Germany,Female,77,1,0.0,1,0,0,71246.14453741544,0
15601060,Smith,796,Spain,Female,72,7,157622.78934437514,1,1,0,67684.55285391494,1
15601061,Miller,661,Germany,Male,33,5,48359.240259972874,1,0,0,27322.10641475709,0
15601062,Lopez,590,France,Female,46,6,138072.43434696292,1,1,0,40122.92146845965,0
15601063,Miller,775,Spain,Male,40,10,162482.27435757787,2,1,1,22401.62547058866,0
15601064,Wang,794,Spain,Male,31,0,0.0,1,1,1,63246.74143748472,1
15601065,Dupont,647,Spain,Male,66,6,0.0,2,0,0,157998.39246476957,1
15601066,Miller,789,France,Female,50,2,0.0,2,1,1,71007.96394666843,0
15601067,Lopez,385,France,Male,42,10,0.0,1,0,1,35409.15229111757,0
15601068,Miller,433,Spain,Male,38,7,127104.9026020633,2,1,1,121539.48828334647,0
15601069,Miller,801,France,Male,34,5,131119.7779615441,1,1,0,179439.15048906024,0
15601070,Miller,723,France,Female,40,3,44762.41146571186,2,1,1,53333.42527276805,0
15601071,Martin,612,Germany,Male,74,10,94573.7976720629,4,1,0,61129.21588614396,1
15601072,Martin,659,France,Female,75,7,0.0,2,1,0,175354.7639563301,0
15601073,Dupont,734,Germany,Male,31,8,0.0,2,0,1,44498.08744583037,0
15601074,Smith,521,France,Female,37,9,0.0,1,1,1,99350.32113076204,0
15601075,Miller,725,Spain,Male,47,1,111333.06556800126,1,1,1,54542.601947655654,0
15601076,Wang,522,Germany,Male,36,5,207466.39218024552,2,1,1,168838.06315370524,0
15601077,Smith,711,France,Female,70,4,0.0,1,0,0,176950.9674050885,0
15601078,Wang,396,France,Female,73,4,97297.75143983509,1,1,1,149425.14460980255,0
15601079,Smith,728,France,Male,40,9,0.0,1,1,0,66939.32960911375,0
15601080,Dupont,490,France,Female,79,10,124665.16459735755,2,1,0,81575.43342128332,0
15601081,Miller,724,Spain,Male,50,2,124875.91074913403,1,1,1,54980.437804959525,0
15601082,Miller,755,Germany,Male,35,7,21201.43423108854,2,1,0,161975.0645564836,0
15601083,Garcia,467,France,Male,50,7,93705.92917087572,1,0,1,165902.1158185461,0
15601084,Wang,626,France,Female,49,4,66854.08380856382,1,0,0,84113.65927059778,1
15601085,Smith,563,France,Male,78,7,0.0,2,1,1,123327.95653399531,0
15601086,Smith,569,Spain,Female,71,9,74754.56483278517,1,1,0,42316.274662824486,1
15601087,Müller,742,France,Male,34,7,195744.27230671133,2,1,0,86764.42355996248,0
15601088,Müller,375,Spain,Female,36,2,152009.08435850026,1,1,1,119197.3526011271,0
15601089,Martin,358,Spain,Female,51,1,81592.44593033899,1,1,0,78591.51455547323,1
15601090,Garcia,620,Spain,Male,42,8,124142.21945856597,1,1,1,74003.9217382659,0
15601091,Lopez,359,France,Female,28,1,186512.5347893307,2,1,1,15164.83372404554,0
15601092,Müller,821,Spain,Male,33,8,0.0,2,1,1,147708.42152322383,0
15601093,Lopez,727,France,Male,78,3,43682.713751290496,2,1,1,161740.70598353897,0
15601094,Martin,470,France,Male,24,1,0.0,1,1,0,174961.4823750623,0
15601095,Martin,474,Germany,Male,33,9,0.0,2,0,1,133679.77853642055,0
15601096,Martin,519,Spain,Male,33,0,18829.407175948385,1,0,0,105550.73154103095,1
15601097,Wang,421,France,Female,57,3,135629.92956889828,2,1,0,59431.94576843705,0
15601098,Wang,501,France,Male,29,8,0.0,2,1,0,179884.41353397723,0
15601099,Dupont,557,France,Female,52,8,90130.62144335873,2,1,1,112309.22099779743,0
15601100,Dupont,398,France,Female,38,3,165407.54844667716,1,1,1,127390.42193452363,0
15601101,Martin,503,France,Male,67,8,0.0,2,0,1,127597.01672262742,0
15601102,Garcia,696,France,Female,60,5,88886.23445353017,1,0,1,154466.54629993494,0
15601103,Smith,642,France,Male,34,0,39622.557893382385,2,1,1,16595.96890974167,0
15601104,Wang,417,Spain,Female,49,9,158958.00908295313,1,1,1,51340.74517117635,0
15601105,Garcia,399,Spain,Female,58,5,189458.6854776605,1,1,0,124813.11002805231,0
15601106,Miller,501,Spain,Female,23,8,154029.4434043133,1,0,1,162699.0465760537,0
15601107,Wang,368,France,Male,44,1,13754.481647311793,1,1,1,128080.89901702378,0
15601108,Wang,449,Germany,Female,37,5,55408.907822108165,1,1,0,83226.06309645722,0
15601109,Dupont,409,Germany,Male,42,1,24590.7968255417,2,1,1,74656.65681859315,0
15601110,Smith,516,Germany,Female,83,3,0.0,2,1,0,136761.42136674788,1
15601111,Smith,551,Germany,Female,26,7,168860.3125564866,2,0,1,137304.2200276369,0
15601112,Müller,694,Germany,Female,70,6,33221.62928441848,2,1,1,115164.56876343892,0
15601113,Lopez,495,Spain,Female,78,10,0.0,1,1,1,63092.058976060616,0
15601114,Lopez,752,France,Male,55,8,126656.88546305147,2,1,1,167650.54503443968,1
15601115,Lopez,513,Spain,Male,20,6,154893.49254976222,1,1,1,106060.19044957546,0
15601116,Lopez,807,Spain,Female,72,0,0.0,2,0,1,145431.23878097453,0
15601117,Miller,830,Spain,Female,18,1,27573.007532016436,1,1,0,50360.86325670222,0
15601118,Miller,788,Spain,Male,62,5,199257.04482533573,1,1,0,71766.7301214301,1
15601119,Wang,591,France,Male,64,6,36481.566157355956,1,0,1,159305.6202039115,0
15601120,Martin,418,France,Male,43,2,92521.34939370328,1,0,1,23267.65994009479,0
15601121,Dupont,524,Germany,Male,31,8,188802.126229534,1,1,1,99532.02635734924,0
15601122,Dupont,398,Spain,Female,71,6,200313.38971495233,1,0,0,94481.4041742615,0
15601123,Lopez,832,Spain,Female,63,5,116338.05144448052,2,1,1,138952.98116983357,1
15601124,Wang,457,France,Male,48,5,0.0,2,1,1,61512.47214888985,0
15601125,Müller,575,France,Male,76,0,158710.940265697,1,1,0,51146.025606833915,0
15601126,Garcia,510,Germany,Male,46,4,0.0,1,1,1,167811.91839758356,0
15601127,Martin,468,Spain,Male,34,9,35517.345602909896,2,0,1,109332.09257314669,0
15601128,Wang,498,Germany,Male,31,2,180114.5547281378,1,0,1,32273.778766802992,0
15601129,Martin,814,France,Male,53,6,111067.99160743952,2,1,1,46850.96676536297,1
15601130,Martin,499,Spain,Female,75,9,104630.91927271549,1,1,0,179806.29981985097,0
15601131,Martin,781,France,Female,41,2,0.0,2,1,1,47275.48438161175,0
15601132,Wang,642,Spain,Female,80,4,0.0,2,1,1,115728.459373357,0
15601133,Lopez,492,France,Male,42,6,0.0,2,0,0,84321.133034277,0
15601134,Dupont,768,France,Male,76,2,125122.79228635183,2,0,1,161123.85065022283,0
15601135,Dupont,825,Spain,Male,49,9,210167.28303525923,1,1,1,139602.81772872907,0
15601136,Lopez,804,Germany,Female,35,1,0.0,1,1,0,113496.98038319961,0
15601137,Martin,509,France,Male,54,5,162068.55555485297,2,1,0,16771.93199666711,0
15601138,Garcia,360,Germany,Male,43,7,180570.30310783692,2,0,0,160166.20923642084,0
15601139,Smith,487,France,Female,26,3,152617.054580321,1,0,1,88370.13268838818,0
15601140,Wang,806,France,Male,81,8,137453.67884757346,2,1,1,168710.31274806513,1
15601141,Smith,427,France,Female,37,7,128610.68402809827,1,1,0,96763.9371209432,0
15601142,Müller,426,France,Female,71,6,0.0,1,1,0,129547.0407151497,1
15601143,Lopez,790,Spain,Male,47,6,182545.78540454502,2,1,0,26433.287161995955,0
15601144,Garcia,603,France,Female,70,2,35680.6314479259,1,1,1,137950.02283191966,0
15601145,Wang,758,France,Male,80,5,188203.40797648442,2,1,1,70769.34516646728,1
15601146,Lopez,607,Germany,Female,28,4,96954.41008249292,1,1,1,72974.23736474384,0
15601147,Martin,669,France,Male,48,0,0.0,1,0,1,34578.21437704934,0
15601148,Dupont,640,Germany,Female,66,10,192651.39928292442,2,1,1,39231.42952563337,0
15601149,Smith,612,France,Male,36,2,100725.20792308575,2,0,0,45650.24427402468,0
15601150,Miller,434,Spain,Female,29,0,179756.5849371315,1,0,1,69154.01781428469,0
15601151,Miller,495,France,Female,32,3,65314.75851072734,1,0,1,162175.0356079749,0
15601152,Garcia,672,France,Female,48,9,10825.157498665738,1,1,1,75762.93930796327,0
15601153,Martin,391,France,Male,60,2,114046.43050961832,1,1,1,134519.84658293106,0
15601154,Müller,723,France,Male,54,10,31047.933895005695,3,0,1,28653.338141828783,1
15601155,Smith,474,France,Female,46,3,168418.95066023103,2,1,1,112531.30187987878,0
15601156,Martin,516,Spain,Male,43,8,67975.77857457618,1,1,1,94512.05315962252,0
15601157,Smith,774,Germany,Female,19,2,0.0,1,1,1,176363.06124749326,1
15601158,Garcia,590,Germany,Male,32,5,0.0,2,1,1,154624.2820300289,0
15601159,Garcia,808,Spain,Female,21,5,0.0,2,0,0,90046.9124523772,0
15601160,Müller,836,France,Male,67,6,174112.95108430012,2,0,0,142898.55606748088,0
15601161,Miller,629,France,Female,55,8,41833.461499487086,2,1,1,46851.39231347329,0
15601162,Martin,537,France,Female,40,6,145903.50783666104,1,1,0,107785.49401964339,0
15601163,Wang,651,France,Female,76,0,202659.42908894524,1,1,0,27312.14416883685,1
15601164,Miller,368,Spain,Female,45,7,0.0,3,1,0,72434.69032152771,1
15601165,Martin,417,Spain,Male,83,4,0.0,2,1,1,52267.2599676581,1
15601166,Miller,567,France,Female,25,8,0.0,1,1,1,133620.1195286598,0
15601167,Wang,451,France,Male,46,9,62653.683460431435,1,1,0,95864.96405036964,0
15601168,Dupont,391,Germany,Male,28,4,0.0,1,0,0,138926.62900992174,0
15601169,Dupont,637,Germany,Female,35,4,0.0,2,1,1,100023.74720918853,0
15601170,Müller,516,France,Male,72,1,144306.30353923535,1,0,0,29269.932955020355,1
15601171,Dupont,458,Germany,Male,67,10,149391.01458555702,1,0,0,136335.66220586692,1
15601172,Dupont,843,Germany,Male,31,2,0.0,2,0,1,152482.82855798793,0
15601173,Lopez,385,France,Female,26,9,19356.892639707177,1,1,1,164082.65227561077,0
15601174,Smith,581,France,Male,28,8,174732.7238348531,1,0,0,109378.67097560684,0
15601175,Lopez,578,Spain,Male,80,6,152529.77960522432,1,0,1,139341.5842349167,1
15601176,Lopez,702,Germany,Female,84,0,109288.93746367219,1,1,0,139087.31558563345,1
15601177,Müller,513,Germany,Female,70,2,0.0,1,1,1,40698.71036682582,1
15601178,Lopez,736,France,Male,56,1,80593.52964687077,2,1,0,42096.41343082917,0
15601179,Dupont,422,France,Female,73,0,71807.56628855955,2,1,0,26696.10845850581,1
15601180,Wang,485,Spain,Male,45,8,0.0,1,0,1,67785.74979814974,0
15601181,Müller,702,Spain,Male,56,7,177367.40749938696,1,0,1,93128.91697727564,0
15601182,Müller,728,France,Male,42,4,118145.7602361524,2,0,0,179653.1457044458,0
15601183,Garcia,419,Germany,Female,38,10,37454.295286148496,1,1,0,86113.90144124797,0
15601184,Müller,774,Spain,Male,27,1,0.0,1,1,1,134830.02710371622,0
15601185,Garcia,836,Germany,Female,60,0,147807.8779858494,2,0,1,129410.50933496821,0
15601186,Müller,545,Germany,Female,32,6,0.0,1,1,0,48739.52179134563,0
15601187,Smith,618,Spain,Male,65,10,185659.37024985396,1,1,1,24653.679989157008,0
15601188,Dupont,398,France,Female,38,10,0.0,1,1,0,105091.11400304193,0
15601189,Müller,665,Spain,Female,77,1,0.0,1,1,1,130550.42273188855,1
15601190,Dupont,479,France,Female,67,0,89284.53882906701,1,0,0,179711.54538073225,1
15601191,Dupont,793,Spain,Female,40,1,175624.15013859904,1,0,0,74170.82362639316,0
15601192,Miller,354,France,Female,30,6,83802.75142884352,1,1,0,162900.15274338095,0
15601193,Müller,777,Spain,Male,21,6,45091.018430783115,2,1,0,78018.85521841576,0
15601194,Martin,376,France,Female,26,9,0.0,1,1,0,128752.93189103462,0
15601195,Miller,509,France,Male,52,5,91000.5096798142,1,1,0,113711.73353531357,0
15601196,Martin,498,France,Male,38,4,199747.4537764292,2,1,0,23741.50089492849,0
15601197,Dupont,613,France,Male,75,2,0.0,2,1,0,27934.09045009265,0
15601198,Dupont,579,Spain,Male,35,2,53367.764635254636,1,0,1,18426.07480453606,0
15601199,Miller,549,Spain,Male,60,10,0.0,1,1,0,76187.62395800826,0
15601200,Miller,399,Spain,Male,23,8,15250.863698624345,1,1,1,138057.17304639175,0
15601201,Martin,416,France,Female,84,3,175014.25158268842,2,1,0,43504.64000846924,1
15601202,Garcia,649,France,Female,29,8,77487.69070558278,1,1,0,114965.73978334281,0
15601203,Martin,730,France,Female,29,3,17872.47094262846,1,1,1,62656.58370512785,0
15601204,Miller,407,France,Male,83,1,202738.53344401257,1,1,1,146503.7829565469,1
15601205,Wang,608,Germany,Female,19,3,0.0,1,1,0,146735.36458549352,0
15601206,Miller,691,France,Female,32,5,125873.64958239603,1,1,0,142943.39496945989,0
15601207,Wang,675,France,Female,40,5,0.0,1,1,1,101597.52977722717,0
15601208,Smith,479,France,Male,46,4,23690.48845878512,2,1,1,61953.50716317553,0
15601209,Miller,564,France,Female,24,0,20483.72198930961,2,1,1,148558.2672399747,0
15601210,Smith,521,Spain,Male,45,2,34266.90675563115,1,1,0,45706.592719974855,0
15601211,Garcia,607,Spain,Female,31,4,24987.07291676981,1,1,0,62810.33433472824,0
15601212,Martin,451,France,Male,61,5,169717.2042591838,1,1,1,45351.371516502564,0
15601213,Wang,558,France,Male,47,0,111968.90247952013,1,1,1,126244.67646396186,0
15601214,Martin,640,France,Male,49,8,0.0,2,1,1,128228.94463910998,0
15601215,Smith,703,France,Female,23,2,97857.47112772151,4,0,1,122664.14880981424,0
15601216,Wang,820,France,Female,44,9,0.0,1,1,1,83574.24203267018,0
15601217,Martin,635,Germany,Male,41,2,201257.8806750109,1,1,0,31528.216188236485,0
15601218,Miller,465,Spain,Female,51,10,0.0,1,1,0,165342.9814449785,0
15601219,Dupont,613,Spain,Male,57,1,195783.29925855444,2,1,1,98775.6090620193,1
15601220,Smith,499,France,Male,64,7,0.0,2,1,0,82150.4121603301,1
15601221,Martin,649,France,Female,41,2,0.0,2,0,0,112156.10738596838,1
15601222,Smith,791,Spain,Female,82,5,138879.5581893879,2,1,0,46810.421910152465,1
15601223,Lopez,385,Spain,Female,35,1,0.0,1,0,0,36870.54855230427,0
15601224,Smith,802,Spain,Male,61,6,111156.9659825916,2,1,0,81911.66154056069,0
15601225,Wang,682,France,Male,74,3,0.0,2,1,1,52491.414526485234,1
15601226,Lopez,826,Spain,Female,45,8,217097.86543782597,2,1,0,55307.89859863215,0
15601227,Müller,636,France,Male,40,9,182435.96148472212,1,1,1,162264.39548345734,0
15601228,Wang,652,Germany,Female,51,8,101345.8415564895,2,1,0,102575.2642356611,1
15601229,Dupont,660,Spain,Male,28,6,0.0,2,0,0,94772.39561335294,0
15601230,Lopez,557,Spain,Female,52,7,66607.95558301649,2,0,1,128764.13296521857,0
15601231,Müller,455,France,Female,59,2,31035.558509839277,2,1,1,172005.43875666204,0
15601232,Miller,795,Spain,Male,45,10,84010.51536607553,2,1,0,33512.76313764308,0
15601233,Smith,507,France,Female,41,4,94624.28802591279,2,1,1,152533.20357302745,1
15601234,Martin,470,France,Female,25,1,13472.796157740868,2,0,0,111363.16467819457,0
15601235,Garcia,404,France,Male,70,9,0.0,2,0,1,39117.28337895314,0
15601236,Smith,749,Spain,Female,21,6,0.0,1,0,0,64029.63758368362,0
15601237,Müller,361,France,Male,22,7,0.0,1,0,0,94589.63371668202,0
15601238,Smith,494,France,Female,66,8,0.0,1,1,1,129044.22885527479,0
15601239,Dupont,749,Germany,Male,47,10,0.0,2,0,1,55030.15779731962,0
15601240,Miller,745,France,Female,80,10,196835.68231878759,2,1,0,103255.00455215233,0
15601241,Garcia,485,Spain,Female,64,6,137824.38085538818,3,0,1,127970.81852361718,1
15601242,Lopez,817,France,Female,43,9,209559.65053580198,1,1,0,89042.22388983853,0
15601243,Lopez,352,France,Female,74,9,0.0,1,1,1,157399.283584829,1
15601244,Lopez,493,Germany,Male,54,7,88090.62421994982,1,0,0,158460.75196866674,0
15601245,Müller,379,France,Male,24,8,72748.64345748766,1,1,1,92664.05091067356,0
15601246,Wang,586,France,Male,57,5,190254.77158341033,2,1,0,175532.74221746845,1
15601247,Wang,628,Spain,Male,56,9,0.0,1,0,0,27471.540246898803,0
15601248,Martin,697,Spain,Male,79,1,0.0,2,1,1,15554.792423284542,1
15601249,Garcia,464,Spain,Male,70,1,0.0,2,1,1,77810.26352764665,0
15601250,Lopez,453,France,Male,21,3,174166.63035120763,1,1,1,114181.01512646403,0
15601251,Wang,467,France,Female,42,8,84621.33872610486,2,1,0,118818.02597919403,0
15601252,Müller,354,Spain,Female,24,6,0.0,1,1,1,93613.54648848172,0
15601253,Martin,817,Spain,Female,45,1,0.0,1,0,1,35605.74668470662,0
15601254,Miller,709,Germany,Female,84,7,154503.91401482164,2,1,1,43132.09109500255,1
15601255,Martin,597,Germany,Male,37,10,14444.400936228034,2,0,1,155604.41733558153,0
15601256,Wang,713,Germany,Male,28,6,80708.19046848203,1,1,0,158205.33673697812,0
15601257,Dupont,670,France,Male,84,8,40339.89628486712,1,1,1,126193.25874701883,0
15601258,Müller,470,France,Female,24,7,58924.164536388205,1,0,1,124595.9654260156,0
15601259,Dupont,635,Germany,Male,40,2,0.0,1,1,0,113617.55112458824,0
15601260,Lopez,498,France,Female,78,0,17747.59067126131,3,1,1,48482.77114082806,1
15601261,Dupont,433,France,Male,51,1,56158.14951200398,2,1,1,85661.36554288403,0
15601262,Lopez,803,Germany,Male,36,1,75009.5639700286,1,1,1,129822.61749145748,0
15601263,Lopez,755,Germany,Male,75,3,0.0,2,1,0,103646.62488055088,1
15601264,Wang,815,France,Male,26,5,122161.35491803175,1,1,1,18065.755119091365,0
15601265,Dupont,805,France,Female,65,3,55836.59139921108,1,1,0,172336.87310881622,1
15601266,Lopez,580,France,Female,58,8,44490.62411686243,2,1,1,154394.64867440367,0
15601267,Garcia,637,Germany,Male,65,3,0.0,2,0,1,57989.92732810674,0
15601268,Miller,510,Germany,Female,62,5,115531.22160734767,2,0,1,116715.72430243886,0
15601269,Martin,621,France,Male,42,5,66947.33499935272,2,1,0,167334.49831515097,1
15601270,Martin,809,France,Male,42,9,208996.52533762166,2,1,1,30841.816998752474,0
15601271,Wang,387,Germany,Male,36,10,107411.696500058,1,1,1,97999.8643314556,0
15601272,Dupont,849,France,Male,56,9,0.0,2,1,0,90280.0992646386,1
15601273,Dupont,575,Spain,Female,44,0,0.0,3,0,1,82683.82587178283,0
15601274,Lopez,491,Germany,Male,80,7,79057.51052388782,1,0,1,152872.12046733263,0
15601275,Müller,641,France,Male,36,2,147232.675732232,2,1,1,77806.61420508046,0
15601276,Smith,830,Spain,Female,45,5,68714.81780987872,1,0,0,25504.449984766252,0
15601277,Lopez,500,France,Male,50,2,129856.18576399717,1,1,0,25863.22745710991,0
15601278,Miller,463,France,Female,27,10,172152.02600956758,2,1,1,22052.860076560482,0
15601279,Garcia,586,Germany,Male,47,1,204881.83577265634,1,0,0,82508.99460921614,0
15601280,Martin,415,France,Male,39,4,64836.70033094618,2,0,0,133537.0358202294,0
15601281,Lopez,710,Germany,Male,20,0,80319.95970978604,1,1,1,48614.20621853505,0
15601282,Smith,690,Spain,Male,65,8,0.0,2,1,0,121667.30587120567,0
15601283,Smith,607,France,Male,19,10,204706.71592455765,1,1,1,128369.59789711119,0
15601284,Lopez,824,France,Male,71,6,199291.239930238,1,1,1,57108.35046257366,1
15601285,Wang,598,France,Female,23,2,28874.438821133986,1,1,1,114092.01325000383,0
15601286,Martin,806,France,Male,57,3,37705.26340830028,2,0,1,128003.27610442982,1
